itemid,datasource,genre,subgenre,orig_lang,split,10fold_split
Parfum_DE_EN_batch_02_item_18,Parfum_DE_EN_paragraph_15,novel,,German,train,8
Parfum_DE_EN_batch_02_item_19,Parfum_DE_EN_paragraph_15,novel,,German,train,1
Parfum_DE_EN_batch_02_item_20,Parfum_DE_EN_paragraph_15,novel,,German,train,1
Parfum_DE_EN_batch_03_item_01,Parfum_DE_EN_paragraph_15,novel,,German,train,7
Parfum_DE_EN_batch_03_item_02,Parfum_DE_EN_paragraph_15,novel,,German,dev,7
Parfum_DE_EN_batch_03_item_03,Parfum_DE_EN_paragraph_15,novel,,German,dev,3
Parfum_DE_EN_batch_03_item_04,Parfum_DE_EN_paragraph_15,novel,,German,test,3
Parfum_DE_EN_batch_03_item_05,Parfum_DE_EN_paragraph_15,novel,,German,test,5
Parfum_DE_EN_batch_03_item_06,Parfum_DE_EN_paragraph_15,novel,,German,train,5
Parfum_DE_EN_batch_03_item_07,Parfum_DE_EN_paragraph_16,novel,,German,dev,1
Parfum_DE_EN_batch_03_item_08,Parfum_DE_EN_paragraph_16,novel,,German,dev,1
Parfum_DE_EN_batch_03_item_09,Parfum_DE_EN_paragraph_16,novel,,German,test,3
Parfum_DE_EN_batch_03_item_10,Parfum_DE_EN_paragraph_16,novel,,German,test,3
Parfum_DE_EN_batch_03_item_11,Parfum_DE_EN_paragraph_16,novel,,German,train,8
Parfum_DE_EN_batch_03_item_12,Parfum_DE_EN_paragraph_16,novel,,German,train,8
Parfum_DE_EN_batch_03_item_13,Parfum_DE_EN_paragraph_16,novel,,German,train,0
Parfum_DE_EN_batch_03_item_14,Parfum_DE_EN_paragraph_16,novel,,German,train,0
Parfum_DE_EN_batch_03_item_15,Parfum_DE_EN_paragraph_16,novel,,German,train,7
Parfum_DE_EN_batch_03_item_16,Parfum_DE_EN_paragraph_16,novel,,German,train,7
Parfum_DE_EN_batch_03_item_17,Parfum_DE_EN_paragraph_16,novel,,German,train,6
Parfum_DE_EN_batch_03_item_18,Parfum_DE_EN_paragraph_18,novel,,German,train,7
Parfum_DE_EN_batch_03_item_19,Parfum_DE_EN_paragraph_18,novel,,German,train,0
Parfum_DE_EN_batch_03_item_20,Parfum_DE_EN_paragraph_18,novel,,German,dev,6
Parfum_DE_EN_batch_04_item_01,Parfum_DE_EN_paragraph_18,novel,,German,test,3
Parfum_DE_EN_batch_04_item_02,Parfum_DE_EN_paragraph_18,novel,,German,train,1
Parfum_DE_EN_batch_04_item_03,Parfum_DE_EN_paragraph_18,novel,,German,train,9
Parfum_DE_EN_batch_04_item_04,Parfum_DE_EN_paragraph_19,novel,,German,train,8
Parfum_DE_EN_batch_04_item_05,Parfum_DE_EN_paragraph_19,novel,,German,dev,7
Parfum_DE_EN_batch_04_item_06,Parfum_DE_EN_paragraph_19,novel,,German,test,9
Parfum_DE_EN_batch_04_item_07,Parfum_DE_EN_paragraph_19,novel,,German,train,1
Parfum_DE_EN_batch_04_item_08,Parfum_DE_EN_paragraph_20,novel,,German,train,5
Parfum_DE_EN_batch_04_item_09,Parfum_DE_EN_paragraph_20,novel,,German,train,4
Parfum_DE_EN_batch_04_item_10,Parfum_DE_EN_paragraph_20,novel,,German,train,2
Parfum_DE_EN_batch_04_item_11,Parfum_DE_EN_paragraph_22,novel,,German,train,5
Parfum_DE_EN_batch_04_item_12,Parfum_DE_EN_paragraph_22,novel,,German,train,5
Parfum_DE_EN_batch_04_item_13,Parfum_DE_EN_paragraph_22,novel,,German,train,8
Parfum_DE_EN_batch_04_item_14,Parfum_DE_EN_paragraph_22,novel,,German,dev,8
Parfum_DE_EN_batch_04_item_15,Parfum_DE_EN_paragraph_22,novel,,German,dev,0
Parfum_DE_EN_batch_04_item_16,Parfum_DE_EN_paragraph_22,novel,,German,test,0
Parfum_DE_EN_batch_04_item_17,Parfum_DE_EN_paragraph_22,novel,,German,test,9
Parfum_DE_EN_batch_04_item_18,Parfum_DE_EN_paragraph_22,novel,,German,train,9
Parfum_DE_EN_batch_04_item_19,Parfum_DE_EN_paragraph_22,novel,,German,train,3
Parfum_DE_EN_batch_04_item_20,Parfum_DE_EN_paragraph_22,novel,,German,train,3
Parfum_DE_EN_batch_05_item_01,Parfum_DE_EN_paragraph_22,novel,,German,train,1
Parfum_DE_EN_batch_05_item_02,Parfum_DE_EN_paragraph_22,novel,,German,train,1
Parfum_DE_EN_batch_05_item_03,Parfum_DE_EN_paragraph_24,novel,,German,train,3
Parfum_DE_EN_batch_05_item_04,Parfum_DE_EN_paragraph_24,novel,,German,train,6
Parfum_DE_EN_batch_05_item_05,Parfum_DE_EN_paragraph_25,novel,,German,train,5
Parfum_DE_EN_batch_05_item_06,Parfum_DE_EN_paragraph_25,novel,,German,train,2
Parfum_DE_EN_batch_05_item_07,Parfum_DE_EN_paragraph_25,novel,,German,train,8
Parfum_DE_EN_batch_05_item_08,Parfum_DE_EN_paragraph_25,novel,,German,train,3
Parfum_DE_EN_batch_05_item_09,Parfum_DE_EN_paragraph_25,novel,,German,test,6
Parfum_DE_EN_batch_05_item_10,Parfum_DE_EN_paragraph_25,novel,,German,dev,0
Parfum_DE_EN_batch_05_item_11,Parfum_DE_EN_paragraph_26,novel,,German,train,8
Parfum_DE_EN_batch_05_item_12,Parfum_DE_EN_paragraph_26,novel,,German,train,3
Parfum_DE_EN_batch_05_item_13,Parfum_DE_EN_paragraph_27,novel,,German,train,7
Parfum_DE_EN_batch_05_item_14,Parfum_DE_EN_paragraph_27,novel,,German,train,7
Parfum_DE_EN_batch_05_item_15,Parfum_DE_EN_paragraph_27,novel,,German,train,0
Parfum_DE_EN_batch_05_item_16,Parfum_DE_EN_paragraph_27,novel,,German,train,0
Parfum_DE_EN_batch_05_item_17,Parfum_DE_EN_paragraph_27,novel,,German,test,5
Parfum_DE_EN_batch_05_item_18,Parfum_DE_EN_paragraph_27,novel,,German,test,5
Parfum_DE_EN_batch_05_item_19,Parfum_DE_EN_paragraph_27,novel,,German,dev,3
Parfum_DE_EN_batch_05_item_20,Parfum_DE_EN_paragraph_27,novel,,German,dev,3
Parfum_DE_EN_batch_06_item_01,Parfum_DE_EN_paragraph_27,novel,,German,train,6
Parfum_DE_EN_batch_06_item_02,Parfum_DE_EN_paragraph_27,novel,,German,train,6
Parfum_DE_EN_batch_06_item_03,Parfum_DE_EN_paragraph_27,novel,,German,train,8
Parfum_DE_EN_batch_06_item_04,Parfum_DE_EN_paragraph_27,novel,,German,train,8
Parfum_DE_EN_batch_06_item_05,Parfum_DE_EN_paragraph_27,novel,,German,train,4
Parfum_DE_EN_batch_06_item_06,Parfum_DE_EN_paragraph_27,novel,,German,train,4
Parfum_DE_EN_batch_06_item_07,Parfum_DE_EN_paragraph_28,novel,,German,test,4
Parfum_DE_EN_batch_06_item_08,Parfum_DE_EN_paragraph_28,novel,,German,dev,2
Parfum_DE_EN_batch_06_item_09,Parfum_DE_EN_paragraph_28,novel,,German,train,9
Parfum_DE_EN_batch_06_item_10,Parfum_DE_EN_paragraph_28,novel,,German,train,8
Parfum_DE_EN_batch_06_item_11,Parfum_DE_EN_paragraph_28,novel,,German,train,1
Parfum_DE_EN_batch_06_item_12,Parfum_DE_EN_paragraph_28,novel,,German,train,3
Parfum_DE_EN_batch_06_item_13,Parfum_DE_EN_paragraph_28,novel,,German,train,5
Parfum_DE_EN_batch_06_item_14,Parfum_DE_EN_paragraph_28,novel,,German,train,0
Parfum_DE_EN_batch_06_item_15,Parfum_DE_EN_paragraph_29,novel,,German,test,1
Parfum_DE_EN_batch_06_item_16,Parfum_DE_EN_paragraph_29,novel,,German,train,2
Parfum_DE_EN_batch_06_item_17,Parfum_DE_EN_paragraph_29,novel,,German,train,6
Parfum_DE_EN_batch_06_item_18,Parfum_DE_EN_paragraph_29,novel,,German,train,0
Parfum_DE_EN_batch_06_item_19,Parfum_DE_EN_paragraph_29,novel,,German,train,9
Parfum_DE_EN_batch_06_item_20,Parfum_DE_EN_paragraph_29,novel,,German,train,5
Parfum_DE_EN_batch_07_item_01,Parfum_DE_EN_paragraph_29,novel,,German,train,4
Parfum_DE_EN_batch_07_item_02,Parfum_DE_EN_paragraph_29,novel,,German,dev,3
Parfum_DE_EN_batch_07_item_03,Parfum_DE_EN_paragraph_30,novel,,German,dev,5
Parfum_DE_EN_batch_07_item_04,Parfum_DE_EN_paragraph_30,novel,,German,test,1
Parfum_DE_EN_batch_07_item_05,Parfum_DE_EN_paragraph_30,novel,,German,train,0
Parfum_DE_EN_batch_07_item_06,Parfum_DE_EN_paragraph_30,novel,,German,train,6
Parfum_DE_EN_batch_07_item_07,Parfum_DE_EN_paragraph_31,novel,,German,train,5
Parfum_DE_EN_batch_07_item_08,Parfum_DE_EN_paragraph_31,novel,,German,train,9
Parfum_DE_EN_batch_07_item_09,Parfum_DE_EN_paragraph_34,novel,,German,train,2
Parfum_DE_EN_batch_07_item_10,Parfum_DE_EN_paragraph_34,novel,,German,dev,4
Parfum_DE_EN_batch_07_item_11,Parfum_DE_EN_paragraph_34,novel,,German,test,5
Parfum_DE_EN_batch_07_item_12,Parfum_DE_EN_paragraph_34,novel,,German,train,8
Parfum_DE_EN_batch_07_item_13,Parfum_DE_EN_paragraph_34,novel,,German,train,1
Parfum_DE_EN_batch_07_item_14,Parfum_DE_EN_paragraph_35,novel,,German,train,0
Parfum_DE_EN_batch_07_item_15,Parfum_DE_EN_paragraph_35,novel,,German,train,3
Parfum_DE_EN_batch_07_item_16,Parfum_DE_EN_paragraph_35,novel,,German,test,2
Parfum_DE_EN_batch_07_item_17,Parfum_DE_EN_paragraph_35,novel,,German,dev,9
Parfum_DE_EN_batch_07_item_18,Parfum_DE_EN_paragraph_36,novel,,German,train,5
Parfum_DE_EN_batch_07_item_19,Parfum_DE_EN_paragraph_36,novel,,German,train,1
Parfum_DE_EN_batch_07_item_20,Parfum_DE_EN_paragraph_36,novel,,German,dev,9
Parfum_DE_EN_batch_08_item_01,Parfum_DE_EN_paragraph_36,novel,,German,test,0
Parfum_DE_EN_batch_08_item_02,Parfum_DE_EN_paragraph_36,novel,,German,train,4
Parfum_DE_EN_batch_08_item_03,Parfum_DE_EN_paragraph_36,novel,,German,train,3
Parfum_DE_EN_batch_08_item_04,Parfum_DE_EN_paragraph_36,novel,,German,train,8
Parfum_DE_EN_batch_08_item_05,Parfum_DE_EN_paragraph_37,novel,,German,train,6
Parfum_DE_EN_batch_08_item_06,Parfum_DE_EN_paragraph_37,novel,,German,train,8
Parfum_DE_EN_batch_08_item_07,Parfum_DE_EN_paragraph_37,novel,,German,train,0
Parfum_DE_EN_batch_08_item_08,Parfum_DE_EN_paragraph_38,novel,,German,train,4
Parfum_DE_EN_batch_08_item_09,Parfum_DE_EN_paragraph_38,novel,,German,train,4
Parfum_DE_EN_batch_08_item_10,Parfum_DE_EN_paragraph_38,novel,,German,train,0
Parfum_DE_EN_batch_08_item_11,Parfum_DE_EN_paragraph_38,novel,,German,test,0
Parfum_DE_EN_batch_08_item_12,Parfum_DE_EN_paragraph_38,novel,,German,test,6
Parfum_DE_EN_batch_08_item_13,Parfum_DE_EN_paragraph_38,novel,,German,dev,6
Parfum_DE_EN_batch_08_item_14,Parfum_DE_EN_paragraph_38,novel,,German,dev,1
Parfum_DE_EN_batch_08_item_15,Parfum_DE_EN_paragraph_38,novel,,German,train,1
Parfum_DE_EN_batch_08_item_16,Parfum_DE_EN_paragraph_38,novel,,German,train,8
Parfum_DE_EN_batch_08_item_17,Parfum_DE_EN_paragraph_38,novel,,German,train,8
Parfum_DE_EN_batch_08_item_18,Parfum_DE_EN_paragraph_38,novel,,German,train,3
Parfum_DE_EN_batch_08_item_19,Parfum_DE_EN_paragraph_39,novel,,German,train,2
Parfum_DE_EN_batch_08_item_20,Parfum_DE_EN_paragraph_39,novel,,German,train,8
Phantom_FR_EN_batch_01_item_01,Phantom_FR_EN_paragraph_01,novel,,French,test,6
Phantom_FR_EN_batch_01_item_02,Phantom_FR_EN_paragraph_01,novel,,French,dev,1
Phantom_FR_EN_batch_01_item_03,Phantom_FR_EN_paragraph_01,novel,,French,train,7
Phantom_FR_EN_batch_01_item_04,Phantom_FR_EN_paragraph_01,novel,,French,train,3
Phantom_FR_EN_batch_01_item_05,Phantom_FR_EN_paragraph_02,novel,,French,train,9
Phantom_FR_EN_batch_01_item_06,Phantom_FR_EN_paragraph_02,novel,,French,train,3
Phantom_FR_EN_batch_01_item_07,Phantom_FR_EN_paragraph_02,novel,,French,train,1
Phantom_FR_EN_batch_01_item_08,Phantom_FR_EN_paragraph_03,novel,,French,train,3
Phantom_FR_EN_batch_01_item_09,Phantom_FR_EN_paragraph_03,novel,,French,train,2
Phantom_FR_EN_batch_01_item_10,Phantom_FR_EN_paragraph_04,novel,,French,train,8
Phantom_FR_EN_batch_01_item_11,Phantom_FR_EN_paragraph_04,novel,,French,train,3
Phantom_FR_EN_batch_01_item_12,Phantom_FR_EN_paragraph_04,novel,,French,dev,1
Phantom_FR_EN_batch_01_item_13,Phantom_FR_EN_paragraph_04,novel,,French,test,5
Phantom_FR_EN_batch_01_item_14,Phantom_FR_EN_paragraph_05,novel,,French,train,1
Phantom_FR_EN_batch_01_item_15,Phantom_FR_EN_paragraph_08,novel,,French,train,6
Phantom_FR_EN_batch_01_item_16,Phantom_FR_EN_paragraph_08,novel,,French,train,1
Phantom_FR_EN_batch_01_item_17,Phantom_FR_EN_paragraph_09,novel,,French,train,9
Phantom_FR_EN_batch_01_item_18,Phantom_FR_EN_paragraph_10,novel,,French,train,2
Phantom_FR_EN_batch_01_item_19,Phantom_FR_EN_paragraph_10,novel,,French,train,9
Phantom_FR_EN_batch_01_item_20,Phantom_FR_EN_paragraph_11,novel,,French,train,4
Phantom_FR_EN_batch_02_item_01,Phantom_FR_EN_paragraph_11,novel,,French,train,0
Phantom_FR_EN_batch_02_item_02,Phantom_FR_EN_paragraph_11,novel,,French,train,1
Phantom_FR_EN_batch_02_item_03,Phantom_FR_EN_paragraph_12,novel,,French,train,3
Phantom_FR_EN_batch_02_item_04,Phantom_FR_EN_paragraph_12,novel,,French,dev,3
Phantom_FR_EN_batch_02_item_05,Phantom_FR_EN_paragraph_12,novel,,French,dev,5
Phantom_FR_EN_batch_02_item_06,Phantom_FR_EN_paragraph_12,novel,,French,test,5
Phantom_FR_EN_batch_02_item_07,Phantom_FR_EN_paragraph_12,novel,,French,test,9
Phantom_FR_EN_batch_02_item_08,Phantom_FR_EN_paragraph_12,novel,,French,train,9
Phantom_FR_EN_batch_02_item_09,Phantom_FR_EN_paragraph_12,novel,,French,train,2
Phantom_FR_EN_batch_02_item_10,Phantom_FR_EN_paragraph_12,novel,,French,train,2
Phantom_FR_EN_batch_02_item_11,Phantom_FR_EN_paragraph_12,novel,,French,train,0
Phantom_FR_EN_batch_02_item_12,Phantom_FR_EN_paragraph_12,novel,,French,train,0
Phantom_FR_EN_batch_02_item_13,Phantom_FR_EN_paragraph_12,novel,,French,train,6
Phantom_FR_EN_batch_02_item_14,Phantom_FR_EN_paragraph_12,novel,,French,train,6
Phantom_FR_EN_batch_02_item_15,Phantom_FR_EN_paragraph_14,novel,,French,train,5
Phantom_FR_EN_batch_02_item_16,Phantom_FR_EN_paragraph_14,novel,,French,train,3
Phantom_FR_EN_batch_02_item_17,Phantom_FR_EN_paragraph_15,novel,,French,train,2
Phantom_FR_EN_batch_02_item_18,Phantom_FR_EN_paragraph_15,novel,,French,train,1
Phantom_FR_EN_batch_02_item_19,Phantom_FR_EN_paragraph_16,novel,,French,train,3
Phantom_FR_EN_batch_02_item_20,Phantom_FR_EN_paragraph_16,novel,,French,train,5
Phantom_FR_EN_batch_03_item_01,Phantom_FR_EN_paragraph_16,novel,,French,train,6
Phantom_FR_EN_batch_03_item_02,Phantom_FR_EN_paragraph_17,novel,,French,train,9
Phantom_FR_EN_batch_03_item_03,Phantom_FR_EN_paragraph_17,novel,,French,train,4
Phantom_FR_EN_batch_03_item_04,Phantom_FR_EN_paragraph_17,novel,,French,train,3
Phantom_FR_EN_batch_03_item_05,Phantom_FR_EN_paragraph_19,novel,,French,train,1
Phantom_FR_EN_batch_03_item_06,Phantom_FR_EN_paragraph_19,novel,,French,train,3
Phantom_FR_EN_batch_03_item_07,Phantom_FR_EN_paragraph_19,novel,,French,train,8
Phantom_FR_EN_batch_03_item_08,Phantom_FR_EN_paragraph_20,novel,,French,test,9
Phantom_FR_EN_batch_03_item_09,Phantom_FR_EN_paragraph_20,novel,,French,train,6
Phantom_FR_EN_batch_03_item_10,Phantom_FR_EN_paragraph_20,novel,,French,train,3
Phantom_FR_EN_batch_03_item_11,Phantom_FR_EN_paragraph_20,novel,,French,dev,7
Phantom_FR_EN_batch_03_item_12,Phantom_FR_EN_paragraph_22,novel,,French,train,0
Phantom_FR_EN_batch_03_item_13,Phantom_FR_EN_paragraph_22,novel,,French,train,8
Phantom_FR_EN_batch_03_item_14,Phantom_FR_EN_paragraph_22,novel,,French,train,6
Phantom_FR_EN_batch_03_item_15,Phantom_FR_EN_paragraph_24,novel,,French,train,4
Phantom_FR_EN_batch_03_item_16,Phantom_FR_EN_paragraph_24,novel,,French,train,3
Phantom_FR_EN_batch_03_item_17,Phantom_FR_EN_paragraph_28,novel,,French,train,4
Phantom_FR_EN_batch_03_item_18,Phantom_FR_EN_paragraph_28,novel,,French,train,8
Phantom_FR_EN_batch_03_item_19,Phantom_FR_EN_paragraph_32,novel,,French,train,1
Phantom_FR_EN_batch_03_item_20,Phantom_FR_EN_paragraph_32,novel,,French,train,6
Phantom_FR_EN_batch_04_item_01,Phantom_FR_EN_paragraph_32,novel,,French,train,5
Phantom_FR_EN_batch_04_item_02,Phantom_FR_EN_paragraph_33,novel,,French,train,8
Phantom_FR_EN_batch_04_item_03,Phantom_FR_EN_paragraph_33,novel,,French,test,0
Phantom_FR_EN_batch_04_item_04,Phantom_FR_EN_paragraph_33,novel,,French,dev,7
Phantom_FR_EN_batch_04_item_05,Phantom_FR_EN_paragraph_33,novel,,French,train,3
Phantom_FR_EN_batch_04_item_06,Phantom_FR_EN_paragraph_33,novel,,French,train,5
Phantom_FR_EN_batch_04_item_07,Phantom_FR_EN_paragraph_33,novel,,French,train,4
Phantom_FR_EN_batch_04_item_08,Phantom_FR_EN_paragraph_33,novel,,French,train,2
Phantom_FR_EN_batch_04_item_09,Phantom_FR_EN_paragraph_33,novel,,French,train,1
Phantom_FR_EN_batch_04_item_10,Phantom_FR_EN_paragraph_33,novel,,French,train,9
Phantom_FR_EN_batch_04_item_11,Phantom_FR_EN_paragraph_34,novel,,French,dev,8
Phantom_FR_EN_batch_04_item_12,Phantom_FR_EN_paragraph_34,novel,,French,train,2
Phantom_FR_EN_batch_04_item_13,Phantom_FR_EN_paragraph_34,novel,,French,train,9
Phantom_FR_EN_batch_04_item_14,Phantom_FR_EN_paragraph_34,novel,,French,test,3
Phantom_FR_EN_batch_04_item_15,Phantom_FR_EN_paragraph_35,novel,,French,train,8
Phantom_FR_EN_batch_04_item_16,Phantom_FR_EN_paragraph_36,novel,,French,train,7
Phantom_FR_EN_batch_04_item_17,Phantom_FR_EN_paragraph_39,novel,,French,train,4
Phantom_FR_EN_batch_04_item_18,Phantom_FR_EN_paragraph_39,novel,,French,train,2
Phantom_FR_EN_batch_04_item_19,Phantom_FR_EN_paragraph_39,novel,,French,train,0
Phantom_FR_EN_batch_04_item_20,Phantom_FR_EN_paragraph_41,novel,,French,train,5
Phantom_FR_EN_batch_05_item_01,Phantom_FR_EN_paragraph_42,novel,,French,train,3
Phantom_FR_EN_batch_05_item_02,Phantom_FR_EN_paragraph_43,novel,,French,train,1
Phantom_FR_EN_batch_05_item_03,Phantom_FR_EN_paragraph_43,novel,,French,train,2
Phantom_FR_EN_batch_05_item_04,Phantom_FR_EN_paragraph_43,novel,,French,train,8
Phantom_FR_EN_batch_05_item_05,Phantom_FR_EN_paragraph_43,novel,,French,train,5
Phantom_FR_EN_batch_05_item_06,Phantom_FR_EN_paragraph_43,novel,,French,test,4
Phantom_FR_EN_batch_05_item_07,Phantom_FR_EN_paragraph_43,novel,,French,dev,7
Phantom_FR_EN_batch_05_item_08,Phantom_FR_EN_paragraph_43,novel,,French,train,3
Phantom_FR_EN_batch_05_item_09,Phantom_FR_EN_paragraph_44,novel,,French,train,9
Phantom_FR_EN_batch_05_item_10,Phantom_FR_EN_paragraph_44,novel,,French,test,5
Phantom_FR_EN_batch_05_item_11,Phantom_FR_EN_paragraph_44,novel,,French,dev,4
Phantom_FR_EN_batch_05_item_12,Phantom_FR_EN_paragraph_44,novel,,French,train,0
Phantom_FR_EN_batch_05_item_13,Phantom_FR_EN_paragraph_44,novel,,French,train,6
Phantom_FR_EN_batch_05_item_14,Phantom_FR_EN_paragraph_45,novel,,French,train,3
Phantom_FR_EN_batch_05_item_15,Phantom_FR_EN_paragraph_45,novel,,French,train,0
Phantom_FR_EN_batch_05_item_16,Phantom_FR_EN_paragraph_45,novel,,French,dev,6
Phantom_FR_EN_batch_05_item_17,Phantom_FR_EN_paragraph_45,novel,,French,test,8
Phantom_FR_EN_batch_05_item_18,Phantom_FR_EN_paragraph_47,novel,,French,train,5
Phantom_FR_EN_batch_05_item_19,Phantom_FR_EN_paragraph_50,novel,,French,train,5
Phantom_FR_EN_batch_05_item_20,Phantom_FR_EN_paragraph_50,novel,,French,train,1
Phantom_FR_EN_batch_06_item_01,Phantom_FR_EN_paragraph_50,novel,,French,train,4
Phantom_FR_EN_batch_06_item_02,Phantom_FR_EN_paragraph_51,novel,,French,train,1
Phantom_FR_EN_batch_06_item_03,Phantom_FR_EN_paragraph_53,novel,,French,train,1
Phantom_FR_EN_batch_06_item_04,Phantom_FR_EN_paragraph_54,novel,,French,train,4
Phantom_FR_EN_batch_06_item_05,Phantom_FR_EN_paragraph_55,novel,,French,train,4
Phantom_FR_EN_batch_06_item_06,Phantom_FR_EN_paragraph_55,novel,,French,train,9
Phantom_FR_EN_batch_06_item_07,Phantom_FR_EN_paragraph_55,novel,,French,test,2
Phantom_FR_EN_batch_06_item_08,Phantom_FR_EN_paragraph_55,novel,,French,dev,6
Phantom_FR_EN_batch_06_item_09,Phantom_FR_EN_paragraph_55,novel,,French,train,3
Phantom_FR_EN_batch_06_item_10,Phantom_FR_EN_paragraph_55,novel,,French,train,7
Phantom_FR_EN_batch_06_item_11,Phantom_FR_EN_paragraph_55,novel,,French,train,5
Phantom_FR_EN_batch_06_item_12,Phantom_FR_EN_paragraph_56,novel,,French,train,3
Phantom_FR_EN_batch_06_item_13,Phantom_FR_EN_paragraph_56,novel,,French,train,0
Phantom_FR_EN_batch_06_item_14,Phantom_FR_EN_paragraph_57,novel,,French,train,8
Phantom_FR_EN_batch_06_item_15,Phantom_FR_EN_paragraph_57,novel,,French,train,7
Phantom_FR_EN_batch_06_item_16,Phantom_FR_EN_paragraph_59,novel,,French,train,7
Phantom_FR_EN_batch_06_item_17,Phantom_FR_EN_paragraph_61,novel,,French,train,1
Phantom_FR_EN_batch_06_item_18,Phantom_FR_EN_paragraph_61,novel,,French,test,2
Phantom_FR_EN_batch_06_item_19,Phantom_FR_EN_paragraph_61,novel,,French,dev,6
Phantom_FR_EN_batch_06_item_20,Phantom_FR_EN_paragraph_61,novel,,French,train,4
Phantom_FR_EN_batch_07_item_01,Phantom_FR_EN_paragraph_62,novel,,French,train,9
Phantom_FR_EN_batch_07_item_02,Phantom_FR_EN_paragraph_62,novel,,French,train,0
Phantom_FR_EN_batch_07_item_03,Phantom_FR_EN_paragraph_62,novel,,French,test,7
Phantom_FR_EN_batch_07_item_04,Phantom_FR_EN_paragraph_62,novel,,French,dev,3
Phantom_FR_EN_batch_07_item_05,Phantom_FR_EN_paragraph_63,novel,,French,train,9
Phantom_FR_EN_batch_07_item_06,Phantom_FR_EN_paragraph_63,novel,,French,train,0
Phantom_FR_EN_batch_07_item_07,Phantom_FR_EN_paragraph_63,novel,,French,train,3
Phantom_FR_EN_batch_07_item_08,Phantom_FR_EN_paragraph_64,novel,,French,train,9
Phantom_FR_EN_batch_07_item_09,Phantom_FR_EN_paragraph_64,novel,,French,train,2
Phantom_FR_EN_batch_07_item_10,Phantom_FR_EN_paragraph_65,novel,,French,dev,4
Phantom_FR_EN_batch_07_item_11,Phantom_FR_EN_paragraph_65,novel,,French,train,2
Phantom_FR_EN_batch_07_item_12,Phantom_FR_EN_paragraph_65,novel,,French,train,8
Phantom_FR_EN_batch_07_item_13,Phantom_FR_EN_paragraph_65,novel,,French,test,9
Phantom_FR_EN_batch_07_item_14,Phantom_FR_EN_paragraph_67,novel,,French,train,9
Phantom_FR_EN_batch_07_item_15,Phantom_FR_EN_paragraph_67,novel,,French,train,3
Phantom_FR_EN_batch_07_item_16,Phantom_FR_EN_paragraph_68,novel,,French,train,2
Phantom_FR_EN_batch_07_item_17,Phantom_FR_EN_paragraph_68,novel,,French,train,8
Phantom_FR_EN_batch_07_item_18,Phantom_FR_EN_paragraph_68,novel,,French,train,3
Phantom_FR_EN_batch_07_item_19,Phantom_FR_EN_paragraph_70,novel,,French,train,9
Phantom_FR_EN_batch_07_item_20,Phantom_FR_EN_paragraph_70,novel,,French,train,4
Phantom_FR_EN_batch_08_item_01,Phantom_FR_EN_paragraph_71,novel,,French,train,8
Phantom_FR_EN_batch_08_item_02,Phantom_FR_EN_paragraph_71,novel,,French,train,1
Phantom_FR_EN_batch_08_item_03,Phantom_FR_EN_paragraph_75,novel,,French,train,2
Phantom_FR_EN_batch_08_item_04,Phantom_FR_EN_paragraph_76,novel,,French,train,8
Phantom_FR_EN_batch_08_item_05,Phantom_FR_EN_paragraph_77,novel,,French,train,5
Phantom_FR_EN_batch_08_item_06,Phantom_FR_EN_paragraph_77,novel,,French,test,7
Phantom_FR_EN_batch_08_item_07,Phantom_FR_EN_paragraph_77,novel,,French,dev,3
Phantom_FR_EN_batch_08_item_08,Phantom_FR_EN_paragraph_77,novel,,French,train,9
Phantom_FR_EN_batch_08_item_09,Phantom_FR_EN_paragraph_78,novel,,French,train,6
Phantom_FR_EN_batch_08_item_10,Phantom_FR_EN_paragraph_78,novel,,French,train,5
Phantom_FR_EN_batch_08_item_11,Phantom_FR_EN_paragraph_81,novel,,French,train,1
Phantom_FR_EN_batch_08_item_12,Phantom_FR_EN_paragraph_82,novel,,French,train,1
Phantom_FR_EN_batch_08_item_13,Phantom_FR_EN_paragraph_83,novel,,French,train,5
Phantom_FR_EN_batch_08_item_14,Phantom_FR_EN_paragraph_84,novel,,French,train,1
Phantom_FR_EN_batch_08_item_15,Phantom_FR_EN_paragraph_86,novel,,French,train,1
Phantom_FR_EN_batch_08_item_16,Phantom_FR_EN_paragraph_87,novel,,French,train,6
Phantom_FR_EN_batch_08_item_17,Phantom_FR_EN_paragraph_87,novel,,French,train,9
