instance_id	question_start	level-2	level-3	question	answer	sent_q
original_en_batch_05_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that since then the Brussels landscape has changed beyond recognition	Speaking in this House on 21 July President- designate Prodi undertook to take full account of the second report of the Committee of Independent Experts on Commission reform, which contains 90 detailed recommendations and which we are debating today.	sent1
original_en_batch_05_item_06	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that  a new, reinvigorated Pa a new, reinvigorated Parliament has been elected and a new Commission confirmed in office.	Speaking in this House on 21 July President- designate Prodi undertook to take full account of the second report of the Committee of Independent Experts on Commission reform, which contains 90 detailed recommendations and which we are debating today.	sent1
original_en_batch_05_item_06	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what has he Brussels landscape changed beyond recognition; a new, reinvigorated Parliament has been elected and a new Commission confirmed in office	Speaking in this House on 21 July President- designate Prodi undertook to take full account of the second report of the Committee of Independent Experts on Commission reform, which contains 90 detailed recommendations and which we are debating today.	sent1
original_en_batch_05_item_06	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the Brussels landscape has changed beyond recognition; a new, reinvigorated Parliament has been elected and a new Commission confirmed in office	Speaking in this House on 21 July President- designate Prodi undertook to take full account of the second report of the Committee of Independent Experts on Commission reform, which contains 90 detailed recommendations and which we are debating today.	sent1
original_en_batch_05_item_06	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ designate Prodi undertook to take full account of the second report of the Committee of Independent Experts on Commission reform, which contains 90 detailed recommendations and which we are debating today.	Since then the Brussels landscape has changed beyond recognition; a new, reinvigorated Parliament has been elected and a new Commission confirmed in office.	sent2
original_en_batch_05_item_06	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that a new, reinvigorated Parliament has been elected and a new Commission confirmed in office.	Speaking in this House on 21 July President- designate Prodi undertook to take full account of the second report of the Committee of Independent Experts on Commission reform, which contains 90 detailed recommendations and which we are debating today.	sent1
original_en_batch_05_item_08	What is the reason	Contingency.Cause	RESULT	What is the reason _ Can I invite Mr Elles not to put the cart before the horse.	It is right for us to have a focused report which is what Mr van Hulten has produced.	sent2
original_en_batch_05_item_08	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ It is right for us to have a focused report which is what Mr van Hulten has produced.	Can I invite Mr Elles not to put the cart before the horse.	sent1
original_en_batch_05_item_08	What is the reason	Contingency.Cause	RESULT	What is the reason _ I invite Mr Elles not to put the cart before the horse.	It is right for us to have a focused report which is what Mr van Hulten has produced.	sent2
original_en_batch_05_item_08	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on don't put the cart before the horse	It is right for us to have a focused report which is what Mr van Hulten has produced.	sent2
original_en_batch_05_item_08	For what purpose	Contingency.Purpose	ARG1-AS-GOAL	For what purpose _ can I invite Mr Elles not to put the cart before the horse	It is right for us to have a focused report which is what Mr van Hulten has produced.	sent2
original_en_batch_05_item_08	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ t i It is right for us to have a focused report	Can I invite Mr Elles not to put the cart before the horse.	sent1
original_en_batch_05_item_08	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ Can I invite Mr Elles not to put the cart before the horse	It is right for us to have a focused report which is what Mr van Hulten has produced.	sent2
original_en_batch_05_item_08	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ It is right for us to have a focused report which is what Mr van Hulten has produced	Can I invite Mr Elles not to put the cart before the horse.	sent1
original_en_batch_05_item_08	After what	Temporal.Asynchronous	SUCCESSION	After what is It right for us to have a focused report which is what Mr van Hulten has produced.	Can I invite Mr Elles not to put the cart before the horse.	sent1
