instance_id	prolific_id	question_start	level-2	level-3	question	answer	sent_q
wiki_119	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is The early history of Christianity's united church referred to as the " Great Church"	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent1
wiki_119	606aad87b9f57a82dd447d6a	After what	Temporal.Asynchronous	SUCCESSION	After what _ The early history of Christianity's united church before major schisms is sometimes referred to as the " Great Church"(though heterodox sects existed at the same time, including Gnostic Christianity and Jewish Christians)	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent1
wiki_119	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The early history of Christianity's united church before major schisms is sometimes referred to as the " Great Church"(though heterodox sects existed at the same time, including Gnostic Christianity and Jewish Christians)	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent1
wiki_119	613af86fd6b675963a3d815a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The early history of Christianity's united church before major schisms is sometimes referred to as the " Great Church	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent1
wiki_119	614f697a16e2e5759e1f4b3e	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The early history of Christianity's united church before major schisms is sometimes referred to as the " Great Church"(though heterodox sects existed at the same time, including Gnostic Christianity and Jewish Christians)	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent1
wiki_120	5e31a1526ef37a1879a94441	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that the Eastern Orthodox Church and the Catholic Church separated over the authority of the bishop of Rome.	Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome.	sent1
wiki_120	5e387f2c0d70ef099d5e5a4f	After what	Temporal.Asynchronous	PRECEDENCE	After what _ Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent2
wiki_120	5e56e15339d6c9000d05b14d	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to _ multiple denominations split from the Catholic Church	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent2
wiki_120	5ef6feae9489ba3fa26d0f67	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology	Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome.	sent1
wiki_120	5f58c51ec2465204eab77036	Before what	Temporal.Asynchronous	SUCCESSION	Before what did Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent2
wiki_120	603c124974df2e8f9f375fa8	After what	Temporal.Asynchronous	PRECEDENCE	After what did Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century)	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent2
wiki_120	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome	Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome.	sent1
wiki_120	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome	Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome.	sent1
wiki_120	613af86fd6b675963a3d815a	After what	Temporal.Asynchronous	PRECEDENCE	After what did Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome.	The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome.	sent2
wiki_120	614f697a16e2e5759e1f4b3e	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ The Church of the East split after the Council of Ephesus (431) and Oriental Orthodoxy split after the Council of Chalcedon (451) over differences in Christology, while the Eastern Orthodox Church and the Catholic Church separated in the East – West Schism (1054), especially over the authority of the bishop of Rome	Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome.	sent1
wiki_121	5e31a1526ef37a1879a94441	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what did Christianity play a prominent role in the development of Western civilization	Protestantism in multiple denominations split from the Catholic Church in the Reformation era (16th century) over theological and ecclesiological disputes, most predominantly on the issue of justification and the primacy of the bishop of Rome.	sent2
